delta_x,delta_v
8.923776,3.3627424
10.648118,0.0011424988
9.01086,-3.3604574
8.271843,2.0181024
8.651546,-1.3434975
9.929488,4.0350623
12.32615,0.6734625
11.361213,-2.6881375
8.136205,-3.7896667
6.967978,1.5888934
6.9184713,-1.7727066
33.21013,-2.7358685
28.83586,-6.0974684
22.201519,-7.1989975
14.8266,-7.5599465
9.888094,-2.1813867
10.328147,3.1971734
11.88692,-0.16442667
10.084094,-3.5260267
9.179507,1.8525333
9.3936405,-1.5090667
10.506014,3.8694932
12.737107,0.5078933
11.606601,-2.8537066
8.2160225,-3.9552357
6.882227,1.4233242
6.6671515,-1.9382758
7.3503156,3.4402843
9.1522,0.07868424
7.592484,-3.2829158
6.9310083,2.0956442
7.3882527,-1.2659558
8.743736,4.112604
11.217941,0.7510042
10.330545,-2.6105957
10.34139,2.7679641
11.470954,-0.59363574
9.238918,-3.9552357
7.9051223,1.4233242
7.6900463,-1.9382758
8.373211,3.4402843
28.616753,-3.5664926
23.41186,-6.9280925
15.946897,-8.029622
10.538714,-2.6510618
10.509092,2.7274983
11.598191,-0.6341017
9.325689,-3.9957018
7.9514275,1.3828583
7.695886,-1.9787416
8.338584,3.3998182
10.100002,0.0382183
8.499821,-3.3233817
7.797879,2.0551784
8.214658,-1.3064218
9.5296755,4.0721383
11.963414,0.7105383
11.035552,-2.6510618
11.005931,2.7274983
12.095029,-0.6341017
9.822527,-3.9957018
8.448266,1.3828583
8.192724,-1.9787416
8.8354225,3.3998182
10.596841,0.0382183
8.996658,-3.3233817
8.294717,2.0551784
8.711495,-1.3064218
10.026514,4.0721383
12.460252,0.7105383
11.532391,-2.6510618
32.369198,-2.8012447
27.929554,-6.1628447
21.229837,-7.264374
13.789542,-7.625323
8.78566,-2.246763
9.1603365,3.131797
10.653733,-0.22980289
8.785531,-3.5914028
7.815568,1.787157
7.964325,-1.5744429
9.011322,3.8041172
11.177039,0.4425171
9.981156,-2.9190829
9.683514,2.4594772
10.504591,-0.90212286
9.065597,-2.0036519
9.683385,3.374908
11.419892,0.013308028
9.794801,-3.3482919
9.067949,2.030268
9.459817,-1.331332
10.749925,4.047228
13.158752,0.68562806
12.205981,-2.675972
8.993138,-3.777501
7.837077,1.601059
7.799736,-1.7605411
8.660635,3.6180189
10.640254,0.25641894
9.258273,-3.105181
30.196302,-3.0170345
25.540867,-6.3786345
18.625362,-7.4801636
13.766639,-2.1016035
12.524029,-0.339157
10.546472,-3.700757
9.4671545,1.677803
9.506557,-1.683797
10.4442005,3.694763
12.500564,0.33316302
11.195327,-3.028437
10.788329,2.350123
11.500052,-1.011477
9.951705,-2.113006
10.460138,3.265554
12.087293,-0.09604607
10.352846,-3.4576461
9.516641,1.9209139
9.799154,-1.4406861
10.979908,3.9378738
13.279382,0.5762739
12.217257,-2.785326
8.89506,-3.8868551
7.629644,1.4917048
7.482949,-1.8698951
8.234493,3.5086648
10.104758,0.14706485
8.613423,-3.2145352
8.0203285,2.1640248
8.545953,-1.1975752
29.290802,-2.438134
25.214268,-5.799734
18.877663,-6.901263
14.59784,-1.522703
13.934131,0.23974353
12.535474,-3.1218565
8.876746,-4.2233853
7.274801,1.1551745
6.7915754,-2.2064257
7.2065897,3.1721344
8.740324,-0.18946557
11.172298,5.1890945
14.722993,1.8274944
14.912087,-1.5341055
12.841111,-2.6356347
10.029554,-2.9965837
9.65441,2.3819764
10.397987,-0.9796237
8.881493,-2.0811527
9.42178,3.2974072
11.080787,-0.06419279
9.378194,-3.4257927
8.573841,1.9527673
8.888208,-1.4088328
10.100816,3.9697273
12.432143,0.60812724
11.40187,-2.7534728
8.1115265,-3.855002
6.8779645,1.5235581
6.7631226,-1.8380419
29.852877,-2.900389
25.314087,-6.261989
18.515226,-7.363518
13.773149,-1.984958
12.647184,-0.22251153
10.786273,-3.5841115
9.823601,1.7944485
9.97965,-1.5671515
11.033938,3.8114085
13.206946,0.44980845
12.018355,-2.9117916
8.569693,-4.0133204
7.177812,1.3652394
6.904651,-1.9963607
7.529731,3.3821993
9.27353,0.020599375
7.6557293,-3.3410006
6.9361687,2.0375593
7.335328,-1.3240407
8.632728,4.054519
11.048847,0.6929194
10.103366,-2.6686807
10.056126,2.7098794
11.127605,-0.65172064
8.837484,-4.0133204
7.445604,1.3652394
7.1724434,-1.9963607
7.7975225,3.3821993
9.541322,0.020599375
7.9235215,-3.3410006
31.255121,-2.6578443
26.958878,-6.0194445
20.402563,-7.1209736
13.105667,-7.4819226
8.245185,-2.1033623
8.763263,3.2751975
10.40006,-0.08640241
8.675258,-3.4480023
7.8486953,1.9305576
8.140853,-1.4310424
9.33125,3.9475176
11.640368,0.5859176
10.587886,-2.7756824
10.433643,2.6028776
11.398121,-0.7587224
9.0009985,-4.120322
7.502116,1.2582376
7.1219535,-2.1033623
7.6400313,3.2751975
9.276829,-0.08640241
8.653556,-1.1879315
10.087064,4.1906285
12.639293,0.8290285
11.829921,-2.5325716
8.760479,-3.6341007
7.747818,1.7444594
7.8538775,-1.6171405
8.858177,3.7614195
10.981196,0.3998194
9.742616,-2.9617805
27.009247,-3.0990562
22.271791,-6.460656
15.274264,-7.5621853
10.333519,-2.1836252
10.771334,3.1949348
12.327868,-0.16666527
10.522803,-3.5282652
9.615977,1.8502947
9.827872,-1.5113053
10.938007,3.8672547
13.166862,0.50565475
12.034117,-2.8559453
8.6413,-3.9574745
7.305266,1.4210856
7.0879517,-1.9405143
7.768877,3.4380457
9.568522,0.07644564
8.006569,-3.2851543
7.342854,2.0934057
7.7978597,-1.2681943
9.151106,4.110366
11.623071,0.74876565
10.733437,-2.6128345
10.742043,2.7657256
11.869368,-0.59587437
9.635094,-3.9574745
8.299059,1.4210856
8.081745,-1.9405143
8.7626705,3.4380457
10.562316,0.07644564
29.59955,-1.5664356
26.394714,-4.9280357
20.929808,-6.029565
14.724322,-6.390514
10.955248,-1.0119537
10.802288,0.7504928
9.914381,-2.611107
9.924713,2.7674527
11.053766,-0.5941472
8.821219,-3.9557471
7.486912,1.4228128
7.2713246,-1.9387872
7.9539776,3.4397728
9.75535,0.0781728
8.195123,-3.2834272
7.533136,2.0951328
7.9898686,-1.2664672
9.344842,4.112093
11.818535,0.7504928
10.930627,-2.611107
10.94096,2.7674527
12.070013,-0.5941472
9.837465,-3.9557471
8.503159,1.4228128
8.287571,-1.9387872
8.970224,3.4397728
10.771597,0.0781728
9.2113695,-3.2834272
8.549382,2.0951328
9.006115,-1.2664672
31.425833,-2.6687784
27.118654,-6.0303783
20.551405,-7.1319075
13.243575,-7.4928565
8.372159,-2.1142964
8.879302,3.2642634
10.505165,-0.09733654
8.769429,-3.4589365
7.9319324,1.9196235
8.213156,-1.4419765
9.392619,3.9365835
11.690803,0.5749835
10.627386,-2.7866166
10.46221,2.5919435
11.415753,-0.76965654
9.007696,-4.1312566
7.49788,1.2473035
7.1067834,-2.1142964
7.613927,3.2642634
9.23979,-0.09733654
8.605583,-1.1988657
10.028157,4.179694
12.569451,0.8180944
11.749146,-2.5435057
8.66877,-3.6450348
7.645175,1.7335253
7.7403,-1.6280748
8.733665,3.7504852
10.845751,0.3888853
9.596236,-2.9727147
29.613401,-2.538512
25.43649,-5.9001117
18.999508,-7.001641
14.619307,-1.623081
13.855219,0.13936555
12.356184,-3.2222345
8.597079,-4.3237634
6.8947554,1.0547965
8.808545,2.817243
9.987389,-0.544357
8.90616,-1.6458861
9.881714,3.732674
11.975988,0.3710739
10.708662,-2.9905262
10.339576,2.3880339
11.08921,-0.97356606
9.578773,-2.0750952
10.125118,3.303465
11.790183,-0.05813517
10.093647,-3.4197352
9.295352,1.9588249
9.615777,-1.4027752
10.834442,3.9757848
13.171826,0.61418486
12.147612,-2.747415
8.863325,-3.8489442
7.6358213,1.5296158
7.527037,-1.8319843
8.316493,3.5465758
10.2246685,0.18497574
31.500027,-2.3289642
27.532663,-5.690564
21.30523,-6.7920933
14.3372135,-7.1530423
9.805611,-1.7744824
10.652569,3.6040776
12.618246,0.24247764
11.222323,-3.1191223
10.724641,2.2594376
11.345679,-1.1021624
9.706646,-2.2036915
10.124394,3.1748686
11.660863,-0.18673144
9.8357315,-3.5483315
8.90884,1.8302286
9.100669,-1.5313715
10.190737,3.8471885
12.399526,0.48558855
11.246714,-2.8760114
10.992143,2.5025485
11.856291,-0.85905147
10.460369,-1.9605806
11.121228,3.4179795
12.900807,0.056379464
11.318788,-3.3052206
10.635007,2.0733395
11.069946,-1.2882606
9.244815,-2.3897896
9.476465,2.9887705
10.826836,-0.37282962
33.603188,-1.983548
29.981241,-5.345148
24.099222,-6.446677
17.476624,-6.8076262
13.290437,-1.4290662
12.720365,0.33338037
11.415345,-3.0282197
11.008565,2.3503404
11.720506,-1.0112597
10.172375,-2.1127887
10.681026,3.2657714
12.308397,-0.09582871
10.574169,-3.4574287
9.73818,1.9211313
10.020911,-1.4404687
11.201882,3.9380913
13.5015745,0.5764913
12.439666,-2.7851088
9.117685,-3.8866377
7.852488,1.4919221
7.7060103,-1.8696778
8.457772,3.5088823
10.328255,0.1472822
8.837136,-3.2143178
8.244259,2.1642423
8.770102,-1.1973578
10.194183,4.1812024
12.736985,0.8196022
11.918188,-2.541998
8.839319,-3.6435268
33.282524,-1.7747489
29.869373,-5.1363487
24.196154,-6.237878
17.782354,-6.598827
13.804967,-1.220267
13.443693,0.5421795
12.347472,-2.8194206
8.991181,-3.9209495
7.691672,1.4576105
7.510882,-1.9039896
8.2283325,3.4745705
10.064503,0.112970434
8.539073,-3.2486296
7.911884,2.1299305
8.403415,-1.2316695
9.793184,4.1468906
12.301675,0.7852904
11.4485655,-2.5763097
8.335385,-3.6778386
7.2789865,1.7007214
7.3413076,-1.6608787
8.301869,3.7176814
10.38115,0.35608134
9.098832,-3.0055187
8.714753,2.3730414
9.449394,-0.98855865
11.082276,4.3900013
13.833878,1.0284014
13.223879,-2.3331985
10.353809,-3.4347277
30.010866,-3.5755656
24.796902,-6.9371657
17.322865,-8.038694
11.90561,-2.6601346
10.104469,-0.8976881
9.4882555,-0.32016963
9.26032,-0.13092837
9.159615,-0.068917796
9.1006,-0.04859817
9.055247,-0.041939836
9.014371,-0.039758034
8.974961,-0.039043102
8.936032,-0.03880883
8.897261,-0.038732067
8.8585415,-0.03870691
8.819839,-0.03869867
8.781141,-0.03869597
8.742446,-0.038695082
8.703751,-0.03869479
8.665056,-0.0386947
8.626361,-0.03869467
8.5876665,-0.038694657
8.548972,-0.038694654
11.131718,5.339865
14.833182,1.9782654
15.173048,-1.3833346
13.252842,-2.4848638
10.592056,-2.8458128
10.367684,2.5327473
11.262032,-0.8288528
28.432564,-3.0746255
23.71954,-6.4362254
16.746443,-7.5377545
11.830128,-2.1591945
10.529927,-0.39674798
8.494779,-3.758348
7.357871,1.6202121
7.339683,-1.741388
8.219735,3.637172
10.218507,0.27557203
8.855679,-3.0860279
8.391091,2.292532
9.045223,-1.069068
10.597595,4.309492
13.268687,0.947892
12.578179,-2.413708
9.627601,-3.515237
8.733803,1.863323
8.958726,-1.4982771
10.081889,3.8802829
12.323771,0.51868296
11.204055,-2.842917
10.982578,2.5356429
11.879821,-0.82595706
9.415463,-4.187557
7.8493466,1.191003
7.4019494,-2.170597
7.8527927,3.207963
9.422356,-0.15363707
8.731848,-1.2551662
29.945183,-2.3381023
25.968681,-5.6997023
19.732107,-6.8012314
12.754954,-7.1621804
8.214213,-1.7836205
9.052033,3.5949395
11.008573,0.23333949
9.603512,-3.1282606
9.096691,2.2502995
9.708591,-1.1113005
11.218731,4.2672596
13.84759,0.9056595
13.114849,-2.4559405
10.122038,-3.5574696
9.186008,1.8210903
9.368699,-1.5405096
10.449629,3.8380504
12.64928,0.47645038
11.48733,-2.8851497
11.22362,2.4934103
12.07863,-0.86818963
10.673571,-1.9697187
8.527929,-2.3306677
8.818702,3.0478923
10.228194,-0.31370774
8.276087,-3.6753078
7.222219,1.7032523
7.287071,-1.6583477
8.250163,3.7202122
10.331976,0.35861227
31.602757,-2.4223964
27.54196,-5.7839966
21.221092,-6.8855257
14.159644,-7.2464747
9.53461,-1.8679147
10.288136,3.5106454
12.16038,0.14904538
10.671026,-3.2125547
10.079911,2.1660054
10.607516,-1.1955947
8.8750515,-2.2971237
9.199368,3.0814364
10.642404,-0.2801637
8.72384,-3.6417637
7.703516,1.7367963
7.8019123,-1.6248037
8.798549,3.7537563
10.913905,0.3921563
9.667662,-2.9694438
9.319657,2.4091163
10.090374,-0.9524837
8.601019,-2.0540128
9.168447,3.3245473
10.854594,-0.0370528
9.179141,-3.3986528
8.401928,1.9799072
8.743435,-1.3816928
9.983183,3.9968672
12.34165,0.6352672
11.338517,-2.726333
32.869255,-1.1711224
30.059732,-4.5327225
24.990139,-5.6342516
19.179966,-5.9952006
13.12712,-6.1134763
9.635083,-0.7349163
9.759161,1.0275302
9.148291,-2.3340697
9.435661,3.0444903
10.841751,-0.31710976
8.886242,-3.6787097
7.828972,1.6998502
7.890422,-1.6617497
8.850112,3.7168102
10.928522,0.3552102
9.645332,-3.0063899
9.260383,2.3721702
9.994153,-0.9894298
8.467853,-2.0909588
8.998334,3.2876012
10.647534,-0.07399886
8.935136,-3.4355989
8.120977,1.9429611
8.425538,-1.4186388
9.628339,3.9599211
11.949861,0.59832114
10.909781,-2.763279
10.767942,2.615281
11.744823,-0.7463189
9.360105,-4.1079187
32.569244,-2.2209282
28.709915,-5.582528
22.590517,-6.684057
15.730537,-7.0450063
11.306972,-1.6664463
10.499518,0.09600024
8.957119,-3.2655997
8.312959,2.1129603
8.787519,-1.2486397
10.160319,4.12992
12.65184,0.76832026
11.78176,-2.5932798
8.651609,-3.694809
7.5782404,1.6837511
7.623592,-1.6778488
8.567183,3.7007113
10.629494,0.33911115
9.330205,-3.0224888
8.929156,2.3560712
9.646828,-1.0055288
11.262738,4.373031
13.99737,1.0114311
13.370401,-2.350169
10.483361,-3.4516978
9.653103,1.9268621
9.9415655,-1.4347379
11.128267,3.9438221
13.433689,0.58222204
12.377511,-2.779378
9.061263,-3.880907
34.116074,-1.0172627
31.460413,-4.378863
26.54468,-5.480392
20.888365,-5.841341
14.989378,-5.9596167
11.651201,-0.5810566
9.431745,-3.9426565
8.110528,1.4359034
7.908032,-1.9256966
8.603775,3.4528635
10.418239,0.09126339
8.871102,-3.2703366
8.222205,2.1082234
8.692029,-1.2533766
10.060092,4.1251836
12.546875,0.76358336
11.672059,-2.5980165
8.537171,-3.6995456
7.4590654,1.6790143
7.49968,-1.6825857
8.438534,3.6959743
10.496108,0.3343743
9.192082,-3.0272257
8.786297,2.3513343
9.499231,-1.0102657
11.110406,4.3682942
13.8403,1.0066943
13.208594,-2.3549056
10.316817,-3.4564347
9.481823,1.9221252
29.858295,-3.9135149
25.94478,-3.9135149
22.031265,-3.9135149
18.11775,-3.9135149
14.204236,-3.9135149
10.290721,-3.9135149
8.998646,1.4650452
8.825292,-1.8965548
9.550177,3.4820051
11.393782,0.12040519
9.875787,-3.2411947
9.256032,2.137365
9.754997,-1.2242348
11.152203,4.154325
13.668128,0.7927252
12.822453,-2.5688748
9.716707,-3.670404
8.667744,1.7081561
8.737499,-1.6534439
9.705496,3.725116
11.792212,0.3635161
10.517327,-2.9980838
10.140684,2.380476
10.88276,-0.9811239
9.364765,-2.082653
9.903552,3.295907
11.561059,-0.06569298
9.856966,-3.427293
9.051113,1.951267
9.36398,-1.410333
31.35207,-1.874777
27.838894,-5.236377
22.065645,-6.337906
15.551818,-6.698855
11.474402,-1.3202951
11.013102,0.44215146
9.816853,-2.9194486
9.518844,2.4591115
10.339556,-0.9024885
8.900196,-2.0040176
9.517618,3.3745425
11.25376,0.012942371
9.628304,-3.3486576
8.901086,2.0299025
9.292588,-1.3316976
10.582331,4.0468626
12.990792,0.6852624
12.037655,-2.6763377
8.824447,-3.7778666
7.66802,1.6006932
7.630313,-1.7609067
8.490847,3.6176534
10.470099,0.25605327
9.087753,-3.1055467
8.603646,2.2730134
9.238259,-1.0885867
10.771112,4.2899733
13.422686,0.9283733
12.712659,-2.4332268
9.742561,-3.5347557
29.237007,-3.3294244
24.269182,-6.6910243
17.041288,-7.7925534
11.870174,-2.4139934
10.315174,-0.65154684
9.945103,-0.07402837
8.232674,-3.4356284
7.4184856,1.9429317
7.723017,-1.4186684
8.925789,3.9598916
11.24728,0.59829164
10.207172,-2.7633083
10.065304,2.6152515
11.042155,-0.7463484
9.758936,-1.8478775
10.532498,3.5306826
12.424781,0.16908254
10.955463,-3.1925175
10.384386,2.1860425
10.932029,-1.1755575
9.219601,-2.2770865
9.563954,3.1014736
11.027027,-0.26012653
9.128501,-3.6217265
8.128214,1.7568334
8.246648,-1.6047665
9.263321,3.7737935
11.398715,0.41219345
10.172508,-2.9494066
9.844542,2.4291534
27.558916,-2.7010963
23.21942,-6.0626965
16.619852,-7.1642256
12.077066,-1.7856654
11.150394,-0.023218865
9.488775,-3.3848188
8.725397,1.9937412
9.080738,-1.3678589
10.334319,4.010701
12.70662,0.64910114
11.717321,-2.712499
8.467952,-3.814028
7.2753634,1.564532
7.2014956,-1.797068
8.025867,3.581492
9.96896,0.21989205
8.550451,-3.141708
8.030184,2.236852
8.628635,-1.124748
10.125328,4.253812
12.74074,0.89221203
11.994552,-2.469388
8.988293,-3.5709171
8.038816,1.8076429
8.208059,-1.553957
9.275542,3.8246028
11.461745,0.46300295
10.286348,-2.898597
10.009191,2.479963
10.850754,-0.88163704
29.313179,-3.0359492
24.63883,-6.397549
17.704409,-7.4990783
12.826771,-2.1205184
11.565246,-0.3580719
9.568774,-3.719672
8.470542,1.6588881
8.49103,-1.7027119
9.409759,3.675848
11.4472065,0.3142481
10.1230545,-3.0473518
9.697143,2.331208
10.389951,-1.0303919
8.822688,-2.131921
9.312207,3.246639
10.920445,-0.11496098
9.167085,-3.476561
8.311964,1.901999
8.5755625,-1.4596009
9.737402,3.918959
12.017961,0.55735904
10.93692,-2.804241
10.754119,2.5743191
11.690038,-0.787281
9.264357,-4.148881
7.736916,1.229679
7.328195,-2.131921
7.817714,3.246639
9.425953,-0.11496098
7.672592,-3.476561
27.929754,-2.2520578
24.039297,-5.613658
17.88877,-6.7151866
13.795021,-1.3366268
13.317389,0.42581972
12.104808,-2.9357803
8.632156,-4.037309
7.216287,1.3412507
6.919138,-2.0203493
7.5202284,3.3582106
9.240039,-0.0033893646
7.59825,-3.3649893
6.8547006,2.0135705
7.2298713,-1.3480294
8.503282,4.0305305
10.895412,0.66893065
9.925943,-2.6926694
9.854713,2.6858907
10.9022045,-0.67570937
8.588095,-4.037309
7.1722255,1.3412507
6.8750763,-2.0203493
7.4761667,3.3582106
9.195977,-0.0033893646
7.5541883,-3.3649893
6.810639,2.0135705
7.1858096,-1.3480294
8.45922,4.0305305
10.851351,0.66893065
9.881882,-2.6926694
32.384506,-2.9927819
27.753325,-6.354382
20.862072,-7.455911
13.230239,-7.81686
8.03482,-2.4383001
8.217959,2.94026
9.519819,-0.4213401
8.561608,-1.5228692
9.660179,3.8556907
11.87747,0.4940908
10.73316,-2.8675091
10.487091,2.5110507
11.359742,-0.8505492
9.9723215,-1.9520783
10.641684,3.4264817
12.429766,0.06488172
10.856247,-3.2967184
10.180969,2.0818417
10.624411,-1.2797583
8.807781,-2.3812873
9.047934,2.9972727
10.406807,-0.36432737
8.404079,-3.7259274
7.299592,1.6526326
7.3138247,-1.7089673
8.226297,3.6695926
10.25749,0.30799264
8.927082,-3.0536075
8.494915,2.3249526
9.181468,-1.0366473
31.14526,-1.0601732
28.446688,-4.421773
23.488043,-5.523302
17.788818,-5.884251
14.526008,-0.5056913
12.381916,-3.8672912
11.136065,1.5112687
11.008934,-1.8503313
8.621732,-2.9518604
8.291311,2.4266996
9.079611,-0.93490034
10.76615,4.44366
13.57141,1.0820596
13.01507,-2.2795403
10.198658,-3.3810694
9.439029,1.9974905
9.79812,-1.3641095
11.0554495,4.0144506
13.4315,0.65285057
12.4459505,-2.7087495
9.200331,-3.8102787
8.011492,1.5682814
7.9413733,-1.7933185
8.769495,3.5852416
10.716336,0.22364146
9.301578,-3.1379585
8.785059,2.2406015
9.38726,-1.1209985
10.887702,4.2575617
13.506864,0.89596146
30.276026,-2.6733837
25.964241,-6.0349836
19.392387,-7.1365128
14.877314,-1.7579529
13.978354,0.004493655
12.344448,-3.3571064
8.450471,-4.4586353
6.6132755,0.91992456
10.15464,6.298485
14.814724,2.9368846
16.113209,-0.42471543
14.050094,-3.7863154
9.726907,-4.8878446
7.4605026,0.49071547
10.572659,5.8692756
14.803534,2.5076754
15.67281,-0.8539245
13.180485,-4.2155247
11.5864,1.1630355
11.111035,-2.1985645
8.3756,-3.3000937
7.6969466,2.0784664
8.1370125,-1.2831336
9.475319,4.0954266
11.932345,0.7338264
11.027772,-2.6277735
11.021439,2.7507863
12.133825,-0.6108136
9.884611,-3.9724135
8.533638,1.4061464
32.669125,-2.9595706
28.071152,-6.321171
21.21311,-7.4227
13.61449,-7.783649
8.45228,-2.4050887
8.668632,2.9734712
10.003703,-0.3881288
7.977174,-3.7497287
6.848885,1.6288313
6.8393164,-1.7327688
7.727988,3.6457913
9.735379,0.28419122
8.38117,-3.0774088
7.9252014,2.3011513
8.587953,-1.0604488
10.148944,4.3181114
12.828655,0.9565112
12.146767,-2.4050887
9.204806,-3.5066178
8.319629,1.8719422
8.553171,-1.4896579
9.684953,3.8889022
11.935455,0.52730215
10.824357,-2.834298
10.6115,2.5442622
11.517362,-0.8173379
10.163153,-1.918867
10.8657255,3.459693
12.687018,0.09809305
11.146711,-3.263507
29.28918,-3.0621169
24.588665,-6.423717
17.628077,-7.525246
12.724271,-2.1466858
11.436578,-0.38423938
9.4139385,-3.7458394
8.289539,1.6327206
8.28386,-1.7288793
9.17642,3.6496806
11.187701,0.2880806
9.837382,-3.0735195
9.385303,2.3050406
10.051943,-1.0565593
8.458513,-2.1580884
8.9218645,3.2204716
10.503936,-0.14112847
8.724407,-3.5027285
7.843119,1.8758315
8.08055,-1.4857684
9.216222,3.8927915
11.4706135,0.5311915
10.363405,-2.8304086
10.154437,2.5481515
11.064188,-0.8134485
9.713869,-1.9149776
10.420331,3.4635825
12.245514,0.10198244
10.709096,-3.2596176
10.070918,2.1189425
10.551461,-1.2426575
28.709146,-3.510203
23.560543,-6.871803
16.151869,-7.973332
10.799977,-2.5947719
10.826646,2.783788
11.9720335,-0.5778119
9.755821,-3.9394119
8.43785,1.4391481
8.238598,-1.922452
8.937586,3.456108
10.755294,0.09450808
9.211402,-3.267092
8.56575,2.111468
9.038818,-1.250132
10.410127,4.128428
12.900154,0.76682806
12.028583,-2.5947719
8.896939,-3.696301
7.8220787,1.682259
7.8659377,-1.679341
8.808037,3.699219
10.868855,0.337619
9.568074,-3.023981
9.165534,2.354579
9.881713,-1.007021
8.337821,-2.10855
8.850711,3.27001
10.482321,-0.09159009
8.752331,-3.45319
7.9205804,1.9253699
30.113094,-3.245908
25.228786,-6.607508
18.084408,-7.7090373
12.996811,-2.330477
11.525327,-0.56803054
9.318896,-3.9296305
8.010706,1.4489294
7.821235,-1.9126705
8.5300045,3.4658895
10.357494,0.10428946
8.823383,-3.2573106
8.187513,2.1212494
8.670362,-1.2403505
10.051452,4.1382093
12.551262,0.7766095
11.689471,-2.5849905
8.56761,-3.6865196
7.50253,1.6920403
7.5561705,-1.6695596
8.508051,3.7090003
10.578651,0.34740037
9.287651,-3.0141997
8.894892,2.3643603
9.620852,-0.99723965
11.245052,4.3813205
13.987973,1.0197203
13.369293,-2.3418796
10.490542,-3.4434087
9.668574,1.9351513
9.965325,-1.4264487
27.333204,-3.8407555
23.492449,-3.8407555
19.651693,-3.8407555
15.810939,-3.8407555
11.970183,-3.8407555
10.750868,1.5378046
10.650272,-1.8237954
8.289606,-2.9253244
7.9857216,2.4532354
8.800557,-0.90836453
10.513633,4.4701953
13.3454275,1.1085955
12.815623,-2.2530046
10.025748,-3.3545337
9.292654,2.0240264
9.678281,-1.3375736
10.962147,4.0409865
13.364734,0.6793864
12.40572,-2.6822135
9.186635,-3.7837427
8.024332,1.5948173
7.9807496,-1.7667828
8.835407,3.6117773
10.8087845,0.2501773
9.420562,-3.1114228
8.930579,2.2671373
9.559317,-1.0944628
11.086293,4.284097
13.731991,0.9224973
13.0160885,-2.4391026
31.051899,-1.630954
27.782545,-4.992554
22.25312,-6.0940833
15.983115,-6.4550323
12.149523,-1.0764722
11.932044,0.6859744
10.979619,-2.6756256
10.925433,2.7029345
11.989967,-0.6586656
9.692902,-4.0202656
8.294076,1.3582944
8.01397,-2.0033057
8.632105,3.3752544
10.368959,0.013654418
8.744214,-3.3479457
8.017709,2.0306144
8.409923,-1.3309855
9.700377,4.0475745
12.109551,0.6859744
11.157126,-2.6756256
11.102941,2.7029345
12.167475,-0.6586656
9.870409,-4.0202656
8.471584,1.3582944
8.191479,-2.0033057
8.809612,3.3752544
10.546467,0.013654418
8.921721,-3.3479457
8.195216,2.0306144
8.58743,-1.3309855
33.208904,-2.7220273
28.848478,-6.083627
22.22798,-7.1851563
14.866902,-7.5461054
9.942237,-2.1675453
10.3961315,3.2110145
11.968746,-0.15058538
10.179761,-3.5121853
9.289016,1.8663746
9.51699,-1.4952254
10.643205,3.8833346
12.88814,0.5217346
11.771474,-2.8398654
8.394737,-3.9413946
7.0747833,1.4371655
6.8735485,-1.9244344
7.5705543,3.4541256
9.38628,0.09252553
7.8404055,-3.2690744
7.192771,2.1094856
7.6638565,-1.2521144
9.033182,4.1264453
11.521227,0.76484555
10.647673,-2.5967546
10.6723585,2.7818055
11.815763,-0.57979447
9.597569,-3.9413946
8.277615,1.4371655
8.076381,-1.9244344
8.773386,3.4541256
32.73756,-1.1551888
29.943972,-4.516789
24.890312,-5.618318
19.096073,-5.979267
13.059159,-6.097543
9.583057,-0.71898276
9.723067,1.0434638
9.128132,-2.3181362
9.431436,3.0604239
10.853459,-0.30117622
8.913883,-3.6627762
7.8725467,1.7157837
7.94993,-1.6458162
8.925554,3.7327437
11.019897,0.3711438
9.752642,-2.9904563
9.383625,2.3881037
10.133329,-0.9734962
8.622962,-2.0750253
9.169376,3.3035347
10.834512,-0.058065314
9.138046,-3.4196653
8.339821,1.9588947
8.6603155,-1.4027053
9.87905,3.9758546
12.216505,0.6142547
11.19236,-2.7473452
11.066454,2.6312146
12.059269,-0.7303853
9.690483,-4.091985
32.858948,-2.40348
28.817068,-5.76508
22.515116,-6.866609
15.472586,-7.227558
10.866467,-1.8489982
9.876463,-0.08655168
8.151511,-3.4481516
7.3247995,1.9304084
7.6168075,-1.4311917
8.807055,3.9473684
11.116024,0.58576834
10.063393,-2.7758317
9.909001,2.6027284
10.873329,-0.7588717
9.577586,-1.8604008
10.338626,3.5181592
12.218385,0.15655923
10.736545,-3.2050407
10.152944,2.1735191
10.688063,-1.1880808
8.963111,-2.28961
9.294941,3.0889502
10.745491,-0.27264985
8.834441,-3.63425
7.821632,1.7443101
7.9275417,-1.6172899
8.931692,3.76127
11.054563,0.39967015
9.815832,-2.9619298
9.475343,2.41663
28.80304,-2.3585925
24.806047,-5.7201924
18.548983,-6.8217216
14.3487015,-1.4431617
13.764533,0.31928486
12.445418,-3.0423152
8.866232,-4.143844
7.3438277,1.2347157
6.9401436,-2.1268842
7.434699,3.2516758
9.047975,-0.10992424
8.40118,-1.2114533
9.811167,4.1671066
12.339873,0.80550665
11.50698,-2.5560932
8.414016,-3.6576223
7.3778334,1.7209376
7.4603705,-1.6406624
8.441149,3.7378976
10.540646,0.3762976
9.278543,-2.9853024
8.914681,2.3932576
9.6695385,-0.9683424
8.164326,-2.0698714
8.715894,3.3086884
10.386183,-0.05291151
8.694871,-3.4145114
7.901799,1.9640485
8.2274475,-1.3975515
9.451336,3.9810085
32.707268,-2.5086348
28.560232,-5.870235
